QtdDiasSemCompras;CamprasMedia;CamprasMediaMesAtual;UltimaCompraCancelada;isPositivada
21;7.333333;5;0;1
18;7.333333;5;1;0
21;7.333333;10;1;1
49;7.333333;0;1;0
21;7.333333;7;0;1
14;7.333333;7;0;1
7;7.333333;29;0;0
18;7.333333;5;0;1
6;7.333333;4;0;0
33;7.333333;0;0;0
10;7.333333;5;0;0
21;7.333333;0;0;0
21;7.333333;4;0;0
28;7.333333;0;0;0
9;7.333333;15;0;0
40;7.333333;0;0;0
36;7.333333;0;0;0
17;7.333333;0;0;0
38;7.333333;0;0;0
12;7.333333;10;0;1
6;7.333333;7;0;0
91;7.333333;0;1;0
3;7.333333;17;0;1
69;7.333333;0;1;0
10;7.333333;7;0;0
31;7.333333;7;0;1
14;7.333333;19;0;1
20;7.333333;3;1;0
6;7.333333;19;0;0
7;7.333333;35;0;1
6;7.333333;6;0;0
22;7.333333;0;0;0
21;7.333333;8;0;1
26;7.333333;4;0;1
29;7.333333;13;1;1
4;7.333333;7;0;0
8;7.333333;6;0;0
7;7.333333;8;0;1
7;7.333333;12;0;1
14;7.333333;0;0;0
14;7.333333;7;1;1
35;7.333333;0;0;0
26;7.333333;8;0;1
21;7.333333;6;0;1
63;7.333333;0;1;0
88;7.333333;0;1;0
10;7.333333;8;0;0
9;7.333333;7;0;0
7;7.333333;15;0;0
42;7.333333;0;0;0
7;7.333333;5;0;0
6;7.333333;8;0;0
6;7.333333;30;0;0
35;7.333333;8;1;1
2;7.333333;9;0;0
5;7.333333;16;0;0
8;7.333333;7;0;0
29;7.333333;4;1;1
26;7.333333;0;0;0
8;7.333333;20;0;0
6;7.333333;15;0;0
7;7.333333;20;0;0
63;7.333333;11;1;1
13;7.333333;7;0;1
4;7.333333;8;0;0
7;7.333333;17;0;0
64;7.333333;0;1;0
7;7.333333;6;0;0
9;7.333333;6;0;0
42;7.333333;14;1;0
7;7.333333;4;1;0
14;7.333333;5;1;0
24;7.333333;4;1;0
14;7.333333;8;0;1
56;7.333333;10;0;1
6;7.333333;0;1;0
6;7.333333;9;0;0
16;7.333333;0;0;0
1;7.333333;15;0;0
18;7.333333;10;0;1
3;7.333333;6;0;0
1;7.333333;5;1;1
14;7.333333;5;0;1
10;7.333333;4;0;0
7;7.333333;27;0;0
34;7.333333;4;0;1
20;7.333333;4;0;0
56;7.333333;6;1;1
13;7.333333;0;1;0
56;7.333333;5;1;1
4;7.333333;6;0;0
7;7.333333;9;0;1
60;7.666666;0;1;0
13;7.666666;12;0;0
7;7.666666;11;0;0
35;7.666666;12;0;1
21;7.666666;4;1;0
14;7.666666;7;0;1
4;7.666666;7;0;0
5;7.666666;12;0;0
35;7.666666;7;1;0
2;7.666666;15;0;0
21;7.666666;21;0;1
7;7.666666;10;0;0
17;7.666666;0;0;0
9;7.666666;0;0;0
6;7.666666;15;0;0
14;7.666666;12;1;1
21;7.666666;0;0;0
7;7.666666;6;0;0
77;7.666666;0;1;0
21;7.666666;6;0;0
14;7.666666;5;0;0
2;7.666666;9;0;0
29;7.666666;19;1;1
8;7.666666;0;0;0
7;7.666666;6;0;1
49;7.666666;0;1;0
16;7.666666;0;0;0
53;7.666666;0;1;0
2;7.666666;11;0;0
51;7.666666;0;1;0
4;7.666666;20;0;0
8;7.666666;4;0;0
18;7.666666;6;1;0
7;7.666666;2;0;1
21;7.666666;12;1;1
12;7.666666;0;0;0
45;7.666666;6;1;1
7;7.666666;10;0;1
13;7.666666;21;0;0
19;7.666666;23;0;0
35;7.666666;0;1;0
61;7.666666;0;1;0
13;7.666666;4;0;1
4;7.666666;5;0;0
29;7.666666;9;0;1
7;7.666666;5;0;0
7;7.666666;4;0;0
21;7.666666;14;0;1
7;7.666666;9;0;0
21;7.666666;7;1;0
13;7.666666;0;0;0
14;7.666666;11;0;1
6;7.666666;23;0;0
41;7.666666;10;1;1
18;7.666666;0;0;0
23;7.666666;26;1;0
7;7.666666;15;0;0
41;7.666666;5;1;1
52;7.666666;0;0;0
1;7.666666;11;0;0
13;7.666666;7;0;0
4;7.666666;14;0;0
6;7.666666;0;0;0
12;7.666666;9;0;0
23;7.666666;5;1;0
14;7.666666;0;0;0
6;7.666666;14;0;0
13;7.666666;10;0;0
34;7.666666;3;0;1
7;7.666666;12;0;0
23;7.666666;5;0;1
14;7.666666;14;0;0
75;7.666666;0;1;0
21;7.666666;6;0;1
64;7.666666;17;1;0
6;7.666666;8;0;0
30;7.666666;0;0;0
14;7.666666;18;0;0
35;7.666666;7;1;1
9;7.666666;5;0;0
6;7.666666;22;0;0
13;7.666666;17;0;0
21;7.666666;8;1;1
7;7.666666;26;0;0
21;7.666666;7;1;1
2;7.666666;8;0;0
44;7.666666;0;1;0
31;7.666666;0;0;0
34;7.666666;12;1;0
14;7.666666;9;0;0
7;7.666666;9;0;1
20;7.666666;0;0;0
25;7.666666;7;1;1
5;7.666666;5;0;0
9;7.666666;9;0;0
5;7.666666;4;0;0
5;7.666666;9;0;0
6;7.666666;19;0;0
12;7.666666;11;0;0
7;7.666666;8;0;0
12;7.666666;10;0;0
16;7.666666;9;0;0
15;7.666666;0;0;0
10;7.666666;7;0;0
21;7.666666;10;0;1
9;7.666666;13;0;0
21;7.666666;0;1;0
29;7.666666;5;0;1
15;7.666666;8;0;0
1;7.666666;17;0;0
10;7.666666;11;0;1
3;7.666666;9;0;0
10;7.666666;13;0;0
28;7.666666;0;0;0
36;7.666666;5;0;1
16;7.666666;18;0;0
15;7.666666;16;0;1
7;7.666666;5;0;1
8;7.666666;8;0;0
10;7.666666;5;0;1
23;7.666666;15;1;0
8;7.666666;25;0;1
7;7.666666;0;0;0
6;7.666666;5;0;0
7;7.666666;13;0;0
19;7.666666;0;0;0
14;7.666666;16;0;0
7;7.666666;15;0;1
14;7.666666;4;0;1
7;7.666666;8;0;1
7;7.666666;3;0;1
16;7.666666;6;1;1
7;7.666666;28;0;0
47;7.666666;0;0;0
21;7.666666;4;0;1
13;7.666666;19;0;0
24;7.666666;0;0;0
8;7.666666;8;0;1
62;7.666666;0;0;0
19;7.666666;8;0;1
19;7.666666;6;1;1
63;7.666666;0;1;0
33;7.666666;9;1;1
10;7.666666;11;0;0
21;7.666666;14;0;0
42;7.666666;7;1;0
29;7.666666;14;1;1
19;7.666666;3;0;1
49;7.666666;0;0;0
26;7.666666;7;1;0
29;7.666666;3;1;1
11;7.666666;5;1;0
16;7.666666;0;1;0
4;7.666666;8;0;0
22;7.666666;0;0;0
21;7.666666;8;1;0
30;7.666666;14;1;0
9;7.666666;8;0;0
18;7.666666;16;0;0
21;7.666666;14;1;1
6;7.666666;7;0;0
13;7.666666;9;0;0
7;7.666666;7;0;0
7;7.666666;17;0;0
6;7.666666;10;0;1
1;7.666666;16;0;0
38;7.666666;0;0;0
1;7.666666;5;0;0
19;7.666666;7;0;0
2;7.666666;21;0;0
8;7.666666;11;0;0
91;7.666666;0;1;0
37;7.666666;0;1;0
34;7.666666;0;0;0
26;7.666666;0;0;0
2;7.666666;16;0;0
3;7.666666;12;0;0
23;7.666666;0;0;0
8;7.666666;17;0;0
21;7.666666;5;1;0
33;7.666666;0;0;0
8;7.666666;7;0;0
11;7.666666;0;0;0
35;7.666666;0;0;0
70;7.666666;3;0;1
21;7.666666;12;0;1
48;7.666666;0;1;0
11;7.666666;8;0;1
6;7.666666;6;0;0
29;7.666666;0;0;0
7;7.666666;4;0;1
7;7.666666;7;0;1
8;7.666666;25;0;0
22;7.666666;7;0;1
13;7.666666;3;0;1
29;7.666666;13;1;1
41;7.666666;0;0;0
6;7.666666;4;0;1
10;7.666666;6;0;0
72;7.666666;0;1;0
21;7.666666;25;0;0
10;7.666666;8;0;1
37;7.666666;0;0;0
49;7.666666;9;1;0
35;7.666666;5;0;1
8;7.666666;12;0;0
7;7.666666;3;0;0
37;7.666666;2;0;1
50;7.666666;7;1;1
15;7.666666;19;0;1
20;7.666666;7;0;1
16;7.666666;6;0;1
28;7.666666;0;1;0
13;7.666666;15;1;1
23;7.666666;6;1;0
8;7.666666;4;0;1
18;7.666666;19;0;0
10;7.666666;0;0;0
9;7.666666;7;0;0
5;7.666666;7;0;0
32;7.666666;0;0;0
14;7.666666;6;1;1
38;8.000000;0;0;0
27;8.000000;14;1;1
7;8.000000;4;0;0
7;8.000000;0;1;0
6;8.000000;17;0;0
42;8.000000;12;0;1
42;8.000000;0;0;0
21;8.000000;23;0;0
20;8.000000;14;0;0
15;8.000000;17;0;0
7;8.000000;13;0;1
21;8.000000;13;0;1
35;8.000000;0;0;0
11;8.000000;14;0;1
8;8.000000;9;0;0
64;8.000000;9;1;1
14;8.000000;6;0;0
21;8.000000;14;1;0
28;8.000000;5;1;0
7;8.000000;8;0;0
6;8.000000;21;0;0
35;8.000000;7;0;1
21;8.000000;8;0;0
40;8.000000;15;1;1
10;8.000000;7;0;0
5;8.000000;4;0;0
21;8.000000;12;1;1
20;8.000000;5;0;1
64;8.000000;0;0;0
11;8.000000;6;0;1
15;8.000000;9;0;1
9;8.000000;5;0;1
7;8.000000;23;0;0
21;8.000000;8;0;1
27;8.000000;0;1;0
23;8.000000;10;1;0
10;8.000000;23;0;0
8;8.000000;13;0;0
29;8.000000;12;1;1
7;8.000000;10;0;1
45;8.000000;0;0;0
15;8.000000;25;0;0
20;8.000000;0;0;0
9;8.000000;14;0;0
7;8.000000;12;0;0
21;8.000000;4;0;1
12;8.000000;12;0;0
4;8.000000;9;0;0
35;8.000000;4;1;0
32;8.000000;0;1;0
7;8.000000;14;0;1
42;8.000000;0;1;0
9;8.000000;6;0;1
3;8.000000;10;0;0
14;8.000000;12;1;1
10;8.000000;8;0;0
68;8.000000;5;1;0
21;8.000000;0;1;0
18;8.000000;0;0;0
28;8.000000;0;1;0
5;8.000000;0;0;0
21;8.000000;14;0;1
35;8.000000;7;1;0
23;8.000000;9;1;0
5;8.000000;18;0;0
19;8.000000;12;1;1
11;8.000000;17;0;0
21;8.000000;6;0;0
23;8.000000;18;0;1
77;8.000000;9;1;0
7;8.000000;17;0;0
5;8.000000;8;0;0
8;8.000000;8;0;1
14;8.000000;17;0;1
7;8.000000;12;0;1
7;8.000000;4;0;1
51;8.000000;8;1;1
7;8.000000;9;0;0
6;8.000000;0;0;0
13;8.000000;14;0;0
9;8.000000;6;0;0
14;8.000000;5;0;1
10;8.000000;7;0;1
20;8.000000;6;0;1
6;8.000000;10;0;1
23;8.000000;0;0;0
32;8.000000;0;0;0
56;8.000000;9;1;1
7;8.000000;6;0;1
63;8.000000;0;1;0
51;8.000000;0;1;0
55;8.000000;0;1;0
13;8.000000;9;0;1
10;8.000000;14;0;0
6;8.000000;9;0;0
7;8.000000;11;0;0
4;8.000000;18;0;0
14;8.000000;8;0;0
33;8.000000;0;0;0
16;8.000000;11;0;0
29;8.000000;0;0;0
7;8.000000;15;0;1
5;8.000000;11;0;0
1;8.000000;0;1;0
11;8.000000;7;0;0
6;8.000000;11;0;0
49;8.000000;0;1;0
3;8.000000;20;0;0
23;8.000000;7;1;0
36;8.000000;14;0;1
8;8.000000;0;0;0
12;8.000000;0;0;0
14;8.000000;10;0;0
51;8.000000;15;1;0
6;8.000000;7;0;1
24;8.000000;7;0;1
13;8.000000;0;0;0
21;8.000000;20;1;0
21;8.000000;7;0;0
21;8.000000;11;1;0
9;8.000000;9;0;0
23;8.000000;6;0;1
8;8.000000;13;0;1
34;8.000000;0;0;0
11;8.000000;0;0;0
21;8.000000;0;0;0
8;8.000000;11;0;0
16;8.000000;0;0;0
14;8.000000;0;0;0
6;8.000000;5;0;0
6;8.000000;15;0;0
7;8.000000;0;0;0
28;8.000000;16;0;1
5;8.000000;0;1;0
2;8.000000;13;0;1
11;8.000000;12;0;1
53;8.000000;13;0;1
14;8.000000;6;0;1
29;8.000000;14;1;1
27;8.000000;0;0;0
63;8.000000;7;1;0
4;8.000000;6;0;0
26;8.000000;0;0;0
63;8.000000;5;1;1
69;8.000000;3;0;1
17;8.000000;19;0;0
64;8.000000;9;1;0
24;8.000000;0;0;0
5;8.000000;6;0;0
7;8.000000;8;0;1
21;8.000000;6;0;1
77;8.000000;0;0;0
9;8.000000;11;0;1
2;8.000000;16;0;0
10;8.000000;5;0;0
6;8.000000;16;0;0
32;8.000000;4;1;0
7;8.000000;6;0;0
12;8.000000;8;0;0
2;8.000000;18;0;0
6;8.000000;10;0;0
9;8.000000;10;0;0
19;8.000000;0;0;0
28;8.000000;0;0;0
6;8.000000;6;0;0
80;8.000000;7;1;0
7;8.000000;7;0;0
13;8.000000;9;0;0
36;8.000000;7;1;1
10;8.000000;6;0;0
5;8.000000;10;0;0
7;8.000000;15;0;0
21;8.000000;7;0;1
5;8.000000;7;0;0
17;8.000000;18;0;0
8;8.000000;10;0;1
1;8.000000;8;0;0
37;8.000000;0;0;0
9;8.000000;7;0;0
23;8.000000;21;0;0
34;8.000000;0;1;0
19;8.000000;4;0;1
81;8.000000;5;1;0
4;8.000000;7;0;0
63;8.000000;15;1;0
21;8.000000;12;0;0
10;8.333333;14;0;0
5;8.333333;7;0;0
23;8.333333;8;0;0
7;8.333333;10;0;0
21;8.333333;5;0;0
21;8.333333;6;0;1
22;8.333333;0;0;0
7;8.333333;16;0;0
7;8.333333;4;0;0
55;8.333333;0;0;0
4;8.333333;11;0;0
14;8.333333;0;0;0
4;8.333333;8;0;0
6;8.333333;9;0;0
10;8.333333;9;0;0
46;8.333333;0;0;0
7;8.333333;14;0;0
5;8.333333;8;0;0
4;8.333333;0;0;0
7;8.333333;6;0;1
7;8.333333;5;0;0
7;8.333333;18;0;0
3;8.333333;9;0;0
21;8.333333;0;1;0
21;8.333333;7;0;0
7;8.333333;8;0;0
18;8.333333;10;0;1
21;8.333333;4;0;1
26;8.333333;11;1;1
4;8.333333;19;0;0
38;8.333333;12;1;1
5;8.333333;4;0;0
7;8.333333;12;0;0
6;8.333333;10;0;1
7;8.333333;0;0;1
21;8.333333;20;0;0
16;8.333333;9;1;1
6;8.333333;8;0;0
28;8.333333;21;0;1
34;8.333333;4;1;0
5;8.333333;14;0;0
13;8.333333;8;0;0
21;8.333333;9;0;1
5;8.333333;5;0;0
10;8.333333;5;0;0
19;8.333333;8;0;0
12;8.333333;14;0;0
35;8.333333;0;1;0
7;8.333333;9;0;0
2;8.333333;17;0;0
16;8.333333;9;0;0
11;8.333333;13;1;0
26;8.333333;0;0;0
51;8.333333;0;0;0
10;8.333333;8;0;0
14;8.333333;5;0;1
9;8.333333;8;1;0
6;8.333333;26;0;0
47;8.333333;11;1;0
12;8.333333;0;0;0
7;8.333333;4;0;1
12;8.333333;16;0;1
28;8.333333;0;1;0
18;8.333333;0;0;0
7;8.333333;13;0;0
37;8.333333;0;1;0
9;8.333333;8;0;0
11;8.333333;0;0;0
6;8.333333;4;0;0
7;8.333333;0;0;0
34;8.333333;0;1;0
16;8.333333;8;0;0
32;8.333333;0;0;0
9;8.333333;0;0;0
53;8.333333;12;1;0
27;8.333333;8;0;1
29;8.333333;20;1;1
16;8.333333;0;1;0
7;8.333333;2;0;0
50;8.333333;0;1;0
42;8.333333;0;1;0
5;8.333333;13;0;0
1;8.333333;13;0;0
62;8.333333;0;1;0
3;8.333333;23;0;0
20;8.333333;2;0;0
9;8.333333;10;0;1
8;8.333333;13;0;0
27;8.333333;0;1;0
6;8.333333;12;0;0
49;8.333333;0;1;0
21;8.333333;8;0;1
14;8.333333;22;0;0
35;8.333333;8;0;1
77;8.333333;0;1;0
43;8.333333;0;0;0
6;8.333333;11;0;0
5;8.333333;13;0;1
23;8.333333;0;0;0
8;8.333333;5;0;0
10;8.333333;0;0;0
21;8.333333;9;1;1
7;8.333333;12;0;1
5;8.333333;11;0;0
10;8.333333;13;0;1
35;8.333333;0;0;0
65;8.333333;0;1;0
61;8.333333;0;1;0
24;8.333333;14;0;0
19;8.333333;10;0;0
34;8.333333;5;1;1
21;8.333333;0;0;0
12;8.333333;10;0;1
6;8.333333;24;0;0
86;8.333333;0;1;0
66;8.333333;0;1;0
7;8.333333;21;0;0
15;8.333333;6;0;1
1;8.333333;8;0;0
10;8.333333;4;0;0
7;8.333333;15;0;0
24;8.333333;0;0;0
51;8.333333;12;1;1
1;8.333333;21;0;0
7;8.333333;11;0;0
33;8.333333;0;0;0
28;8.333333;0;0;0
21;8.333333;8;0;0
20;8.333333;0;0;0
4;8.333333;12;0;0
2;8.333333;7;0;0
7;8.333333;19;0;0
6;8.333333;6;0;0
6;8.333333;10;0;0
4;8.333333;6;0;0
35;8.333333;11;0;1
7;8.333333;6;0;0
3;8.333333;8;0;0
6;8.333333;0;0;0
1;8.333333;6;0;0
49;8.333333;0;0;0
14;8.333333;7;0;1
14;8.333333;23;0;0
19;8.333333;0;0;0
5;8.333333;8;0;1
1;8.333333;16;0;0
8;8.333333;16;0;0
13;8.333333;10;0;1
30;8.333333;0;0;0
25;8.333333;0;0;0
34;8.333333;0;0;0
7;8.333333;7;0;0
8;8.333333;12;0;1
48;8.333333;0;1;0
41;8.666666;0;1;0
63;8.666666;0;0;0
26;8.666666;0;0;0
7;8.666666;4;0;1
9;8.666666;10;0;1
33;8.666666;0;1;0
21;8.666666;0;1;0
5;8.666666;16;0;1
9;8.666666;13;0;0
12;8.666666;18;0;0
5;8.666666;12;0;0
34;8.666666;0;1;0
36;8.666666;13;1;0
13;8.666666;5;0;0
5;8.666666;0;0;0
44;8.666666;0;0;0
16;8.666666;7;1;1
36;8.666666;0;0;0
7;8.666666;6;0;1
3;8.666666;18;0;0
7;8.666666;3;0;0
7;8.666666;10;0;1
23;8.666666;13;0;1
4;8.666666;4;0;0
11;8.666666;0;0;0
16;8.666666;6;0;0
6;8.666666;16;0;0
83;8.666666;5;1;0
44;8.666666;0;1;0
4;8.666666;7;0;0
15;8.666666;6;0;1
18;8.666666;0;0;0
9;8.666666;9;0;0
6;8.666666;8;0;0
7;8.666666;9;0;0
12;8.666666;0;0;0
17;8.666666;0;0;0
4;8.666666;0;0;0
22;8.666666;0;0;0
14;8.666666;9;1;1
35;8.666666;3;0;1
13;8.666666;0;0;0
10;8.666666;10;0;0
40;8.666666;7;1;1
12;8.666666;12;0;1
21;8.666666;11;1;0
7;8.666666;8;0;0
5;8.666666;9;0;0
14;8.666666;23;0;0
85;8.666666;0;1;0
12;8.666666;6;0;1
1;8.666666;6;0;0
21;8.666666;4;0;1
9;8.666666;10;0;0
38;8.666666;8;0;1
35;8.666666;0;0;0
49;8.666666;8;1;0
4;8.666666;5;0;0
5;8.666666;8;0;0
21;8.666666;33;0;1
12;8.666666;14;1;0
6;8.666666;3;0;0
21;8.666666;0;0;0
29;8.666666;0;0;0
3;8.666666;7;0;0
3;8.666666;17;0;0
20;8.666666;0;0;0
28;8.666666;18;0;0
64;8.666666;0;1;0
7;8.666666;16;0;0
7;8.666666;10;0;0
6;8.666666;7;0;0
8;8.666666;7;0;1
77;8.666666;14;1;1
17;8.666666;7;0;0
31;8.666666;13;1;0
17;8.666666;8;0;1
34;8.666666;0;0;0
42;8.666666;0;0;0
49;8.666666;0;0;0
77;8.666666;13;1;0
5;8.666666;10;0;0
65;8.666666;5;1;0
16;8.666666;8;0;1
23;8.666666;0;0;0
16;8.666666;0;0;0
14;8.666666;21;0;0
2;8.666666;12;0;0
7;8.666666;7;0;0
41;8.666666;0;0;0
19;8.666666;0;0;0
7;8.666666;30;0;0
27;8.666666;0;0;0
2;8.666666;13;0;0
7;8.666666;45;0;0
35;8.666666;10;0;1
4;8.666666;6;0;0
24;8.666666;0;0;0
17;8.666666;6;0;0
6;8.666666;0;0;0
82;8.666666;5;1;0
15;8.666666;8;0;1
32;8.666666;10;0;1
6;8.666666;11;0;0
7;8.666666;15;0;0
14;8.666666;0;0;0
7;8.666666;8;0;1
35;8.666666;6;0;1
9;8.666666;12;0;0
20;8.666666;7;1;1
38;8.666666;0;0;0
42;8.666666;4;1;1
64;8.666666;13;1;1
33;8.666666;0;0;0
15;8.666666;7;0;0
7;8.666666;5;0;1
14;8.666666;14;1;1
60;8.666666;0;0;0
7;8.666666;24;0;0
21;8.666666;18;0;1
7;8.666666;0;0;0
9;8.666666;14;0;0
21;8.666666;8;0;1
19;8.666666;7;0;0
45;8.666666;10;1;0
61;8.666666;0;0;0
47;8.666666;4;1;0
20;8.666666;0;1;0
7;8.666666;12;0;0
14;9.000000;11;0;1
7;9.000000;15;0;1
13;9.000000;13;1;1
7;9.000000;12;0;0
29;9.000000;0;0;0
23;9.000000;11;0;1
49;9.000000;6;1;1
10;9.000000;10;0;1
5;9.000000;16;0;0
21;9.000000;9;0;1
7;9.000000;17;0;1
21;9.000000;0;1;0
35;9.000000;17;0;1
10;9.000000;7;0;0
42;9.000000;0;0;0
7;9.000000;4;0;0
29;9.000000;14;1;1
7;9.000000;6;1;0
7;9.000000;7;0;0
7;9.000000;5;0;1
11;9.000000;17;0;0
7;9.000000;16;0;0
19;9.000000;8;0;0
8;9.000000;8;0;0
21;9.000000;5;0;0
22;9.000000;0;0;0
1;9.000000;7;0;0
9;9.000000;6;0;0
21;9.000000;12;0;1
14;9.000000;7;0;0
14;9.000000;11;0;0
4;9.000000;21;0;0
26;9.000000;11;1;1
4;9.000000;11;0;0
9;9.000000;21;1;1
21;9.000000;0;0;0
10;9.000000;9;0;0
7;9.000000;21;0;0
39;9.000000;0;0;0
23;9.000000;0;0;0
8;9.000000;12;0;0
7;9.000000;8;0;0
5;9.000000;8;0;0
5;9.000000;17;0;0
8;9.000000;9;0;0
7;9.000000;3;0;1
35;9.000000;0;0;0
7;9.000000;4;0;1
76;9.000000;0;0;0
22;9.000000;14;1;0
2;9.000000;12;0;0
7;9.000000;14;0;0
14;9.000000;0;0;0
5;9.000000;15;0;0
50;9.000000;0;0;0
8;9.000000;7;0;0
15;9.000000;0;0;0
21;9.000000;5;0;1
6;9.000000;9;0;0
7;9.000000;9;0;0
28;9.000000;0;0;0
1;9.000000;9;0;0
7;9.000000;6;0;0
14;9.000000;6;0;1
24;9.000000;0;0;0
6;9.000000;10;0;0
18;9.000000;0;0;0
7;9.000000;0;0;0
4;9.000000;0;0;0
6;9.000000;19;1;1
7;9.000000;2;0;1
47;9.000000;5;1;1
20;9.000000;2;0;1
5;9.000000;19;0;0
6;9.000000;0;0;0
7;9.000000;24;0;1
14;9.000000;5;0;1
7;9.000000;10;0;0
51;9.000000;0;0;0
63;9.000000;0;1;0
4;9.000000;5;0;0
7;9.000000;19;0;0
8;9.000000;8;0;1
7;9.000000;13;0;0
16;9.000000;6;0;1
13;9.000000;0;0;0
63;9.000000;0;0;0
10;9.000000;15;0;0
20;9.000000;11;0;0
49;9.000000;0;1;0
9;9.000000;8;0;1
19;9.000000;0;0;0
22;9.000000;0;1;0
19;9.000000;6;0;0
5;9.000000;4;0;0
22;9.000000;19;1;0
9;9.000000;4;0;0
20;9.000000;18;0;0
7;9.000000;7;0;1
3;9.000000;18;0;1
50;9.000000;0;1;0
32;9.000000;0;0;0
21;9.333333;0;0;0
9;9.333333;0;0;0
77;9.333333;2;1;0
19;9.333333;10;0;0
3;9.333333;10;0;0
19;9.333333;0;0;0
5;9.333333;12;0;0
6;9.333333;9;0;0
6;9.333333;16;0;0
2;9.333333;11;0;0
7;9.333333;10;0;0
2;9.333333;15;0;0
60;9.333333;2;1;1
21;9.333333;2;0;1
21;9.333333;4;0;0
7;9.333333;15;0;0
5;9.333333;11;0;0
27;9.333333;0;0;0
14;9.333333;11;0;1
21;9.333333;5;0;1
26;9.333333;0;0;0
14;9.333333;7;0;1
30;9.333333;0;0;0
9;9.333333;15;0;0
5;9.333333;15;0;0
21;9.333333;10;0;1
21;9.333333;16;0;1
5;9.333333;10;0;0
25;9.333333;0;0;0
21;9.333333;13;1;1
34;9.333333;0;0;0
9;9.333333;7;0;1
7;9.333333;7;0;0
6;9.333333;10;0;0
1;9.333333;17;0;0
51;9.333333;14;1;0
4;9.333333;0;1;0
2;9.333333;7;0;0
21;9.333333;9;0;0
13;9.333333;0;0;0
21;9.333333;6;0;1
7;9.333333;14;0;0
27;9.333333;12;0;1
6;9.333333;18;0;0
21;9.333333;11;0;0
35;9.333333;12;0;1
70;9.333333;0;1;0
9;9.333333;3;0;0
36;9.333333;0;0;0
38;9.333333;10;1;0
1;9.333333;18;0;0
48;9.333333;0;1;0
6;9.333333;4;0;0
13;9.333333;0;1;0
15;9.333333;9;0;0
21;9.333333;8;0;1
42;9.333333;10;1;1
14;9.333333;9;0;1
7;9.333333;4;0;0
7;9.333333;5;0;0
19;9.333333;8;0;1
14;9.333333;0;0;0
11;9.333333;16;0;0
7;9.333333;8;0;0
6;9.333333;1;0;1
9;9.333333;16;0;0
9;9.333333;5;0;1
6;9.333333;8;0;0
13;9.333333;16;0;0
7;9.333333;9;0;1
7;9.333333;9;0;0
18;9.333333;6;1;0
22;9.333333;0;0;0
6;9.333333;0;0;0
7;9.333333;10;0;1
18;9.333333;0;0;0
33;9.333333;15;1;0
7;9.333333;13;0;0
10;9.333333;0;0;0
28;9.333333;12;0;1
17;9.333333;12;1;1
19;9.333333;18;0;0
14;9.333333;15;0;0
7;9.333333;4;1;0
21;9.333333;3;0;1
63;9.333333;3;1;1
4;9.333333;19;0;1
35;9.333333;4;0;1
21;9.333333;6;1;1
35;9.333333;14;0;1
12;9.333333;6;0;1
7;9.333333;0;0;0
7;9.333333;12;0;1
35;9.333333;0;1;0
8;9.333333;21;0;0
32;9.333333;0;0;0
3;9.333333;15;0;1
7;9.333333;7;0;1
5;9.333333;17;0;0
2;9.333333;23;0;0
3;9.333333;12;0;0
63;9.333333;10;1;0
5;9.333333;9;0;0
19;9.333333;5;0;0
11;9.333333;0;0;0
8;9.333333;7;0;0
8;9.333333;11;0;0
7;9.333333;11;0;0
6;9.333333;20;0;0
2;9.333333;21;0;0
24;9.333333;9;1;1
21;9.333333;15;0;1
2;9.666666;7;0;0
5;9.666666;0;0;0
13;9.666666;0;0;0
5;9.666666;11;0;0
2;9.666666;3;0;0
28;9.666666;4;0;1
29;9.666666;0;0;0
6;9.666666;17;0;0
12;9.666666;8;0;0
28;9.666666;0;0;0
7;9.666666;16;0;0
22;9.666666;8;1;0
23;9.666666;0;0;0
4;9.666666;6;0;0
10;9.666666;7;0;1
30;9.666666;0;0;0
7;9.666666;17;0;1
21;9.666666;0;1;0
7;9.666666;0;1;0
75;9.666666;0;0;0
11;9.666666;0;0;0
7;9.666666;10;0;1
77;9.666666;23;1;0
15;9.666666;0;0;0
18;9.666666;10;0;0
14;9.666666;11;1;1
20;9.666666;0;0;0
62;9.666666;0;0;0
21;9.666666;8;0;0
39;9.666666;20;0;1
35;9.666666;0;1;0
21;9.666666;9;0;0
17;9.666666;0;0;0
7;9.666666;11;0;0
25;9.666666;0;0;0
63;9.666666;0;1;0
7;9.666666;13;0;1
24;9.666666;0;0;0
5;9.666666;6;0;0
14;9.666666;9;1;1
14;9.666666;14;1;1
64;9.666666;0;1;0
42;9.666666;0;1;0
1;9.666666;13;0;1
36;9.666666;3;1;0
14;9.666666;0;0;0
19;9.666666;0;0;0
7;9.666666;18;0;0
6;9.666666;23;0;0
6;9.666666;13;0;0
21;9.666666;0;0;0
5;9.666666;12;0;0
11;9.666666;34;0;0
9;9.666666;12;0;0
33;9.666666;36;1;0
4;9.666666;4;0;0
1;9.666666;8;0;0
5;9.666666;13;0;0
7;9.666666;6;0;1
10;9.666666;13;0;0
10;9.666666;9;0;1
6;9.666666;0;0;0
35;9.666666;10;1;1
9;9.666666;0;0;0
22;9.666666;0;0;0
7;9.666666;0;0;0
13;9.666666;13;1;1
9;9.666666;5;0;1
5;9.666666;14;0;0
21;9.666666;5;0;1
14;9.666666;8;0;0
7;9.666666;15;0;1
21;9.666666;15;0;1
22;9.666666;9;0;1
23;9.666666;0;1;0
7;9.666666;8;0;1
